"","SiteID","ID","RecordID","Time","Ratio","Ratio_LESA","Ratio_WESA","CountNum","Count","counts.cleaned","WESA_PEEPS"
"2619","KENN","KENN2013719_W5","KENN2013719","14:00","","","","5","0",0,""
"2620","KENN","KENN2013719_W6","KENN2013719","14:15","","","","6","0",0,""
"2621","KENN","KENN2013719_W7","KENN2013719","14:30","","","","7","0",0,""
"2622","KENN","KENN2013719_W8","KENN2013719","14:45","","","","8","0",0,""
"2623","KENN","KENN2013719_W9","KENN2013719","15:00","","","","9","0",0,""
"2624","KENN","KENN2013720_W1","KENN2013720","13:30","","","","1","22",22,"WESA"
"2625","KENN","KENN2013720_W2","KENN2013720","13:45","","","","2","22",22,"WESA"
"2626","KENN","KENN2013720_W3","KENN2013720","14:00","","","","3","22",22,"WESA"
"2627","KENN","KENN2013720_W4","KENN2013720","14:15","","","","4","22",22,"WESA"
"2628","KENN","KENN2013720_W5","KENN2013720","14:30","","","","5","22",22,"WESA"
"2629","KENN","KENN2013720_W6","KENN2013720","14:45","","","","6","22",22,"WESA"
"2630","KENN","KENN2013720_W7","KENN2013720","15:00","","","","7","22",22,"WESA"
"2631","KENN","KENN2013720_W8","KENN2013720","15:15","","","","8","2",2,"WESA"
"2632","KENN","KENN2013720_W9","KENN2013720","15:30","","","","9","2",2,"WESA"
"2633","KENN","KENN2013817_W1","KENN2013817","12:15","","","","1","24",24,"WESA"
"2634","KENN","KENN2013817_W2","KENN2013817","12:30","","","","2","24",24,"WESA"
"2635","KENN","KENN2013817_W3","KENN2013817","12:45","","","","3","24",24,"WESA"
"2636","KENN","KENN2013817_W4","KENN2013817","13:00","","","","4","0",0,"WESA"
"2637","KENN","KENN2013817_W5","KENN2013817","13:15","","","","5","29",29,"WESA"
"2638","KENN","KENN2013817_W6","KENN2013817","13:30","","","","6","29",29,"WESA"
"2639","KENN","KENN2013817_W7","KENN2013817","13:45","","","","7","29",29,"WESA"
"2640","KENN","KENN2013817_W8","KENN2013817","14:00","","","","8","29",29,"WESA"
"2641","KENN","KENN2013817_W9","KENN2013817","14:15","","","","9","29",29,"WESA"
"2642","KENN","KENN2013818_W1","KENN2013818","12:15","","","","1","0",0,"WESA"
"2643","KENN","KENN2013818_W10","KENN2013818","14:30","","","","10","49",49,"WESA"
"2644","KENN","KENN2013818_W11","KENN2013818","14:45","","","","11","49",49,"WESA"
"2645","KENN","KENN2013818_W12","KENN2013818","15:00","","","","12","49",49,"WESA"
"2646","KENN","KENN2013818_W13","KENN2013818","15:15","","","","13","49",49,"WESA"
"2647","KENN","KENN2013818_W2","KENN2013818","12:30","","","","2","0",0,"WESA"
"2648","KENN","KENN2013818_W3","KENN2013818","12:45","","","","3","0",0,"WESA"
"2649","KENN","KENN2013818_W4","KENN2013818","13:00","","","","4","0",0,"WESA"
"2650","KENN","KENN2013818_W5","KENN2013818","13:15","","","","5","40",40,"WESA"
"2651","KENN","KENN2013818_W6","KENN2013818","13:30","","","","6","40",40,"WESA"
"2652","KENN","KENN2013818_W7","KENN2013818","13:45","","","","7","0",0,"WESA"
"2653","KENN","KENN2013818_W8","KENN2013818","14:00","","","","8","34",34,"WESA"
"2654","KENN","KENN2013818_W9","KENN2013818","14:15","","","","9","45",45,"WESA"
"2655","KENN","KENN2014719_W1","KENN2014719","8:50","","","","1","0.0",0,""
"2656","KENN","KENN2014719_W10","KENN2014719","11:05","","","","10","0.0",0,""
"2657","KENN","KENN2014719_W11","KENN2014719","11:20","","","","11","0.0",0,""
"2658","KENN","KENN2014719_W12","KENN2014719","11:35","","","","12","0.0",0,""
"2659","KENN","KENN2014719_W2","KENN2014719","9:05","","","","2","0.0",0,""
"2660","KENN","KENN2014719_W3","KENN2014719","9:20","","","","3","0.0",0,""
"2661","KENN","KENN2014719_W4","KENN2014719","9:35","","","","4","0.0",0,""
"2662","KENN","KENN2014719_W5","KENN2014719","9:50","","","","5","1.0",1,"WESA"
"2663","KENN","KENN2014719_W6","KENN2014719","10:05","","","","6","1.0",1,"WESA"
"2664","KENN","KENN2014719_W7","KENN2014719","10:20","","","","7","0.0",0,""
"2665","KENN","KENN2014719_W8","KENN2014719","10:35","","","","8","0.0",0,""
"2666","KENN","KENN2014719_W9","KENN2014719","10:50","","","","9","0.0",0,""
"2667","KENN","KENN2014815_W1","KENN2014815","11:45","","3","373","1","257.0",257,"WESA"
"2668","KENN","KENN2014815_W10","KENN2014815","14:00","","3","373","10","150.0",150,"WESA"
"2669","KENN","KENN2014815_W2","KENN2014815","12:00","","3","373","2","257.0",257,"WESA"
"2670","KENN","KENN2014815_W3","KENN2014815","12:15","","3","373","3","257.0",257,"WESA"
"2671","KENN","KENN2014815_W4","KENN2014815","12:30","","3","373","4","373.0",373,"WESA"
"2672","KENN","KENN2014815_W5","KENN2014815","12:45","","3","373","5","373.0",373,"WESA"
"2673","KENN","KENN2014815_W6","KENN2014815","13:00","","3","373","6","373.0",373,"WESA"
"2674","KENN","KENN2014815_W7","KENN2014815","13:15","","3","373","7","373.0",373,"WESA"
"2675","KENN","KENN2014815_W8","KENN2014815","13:30","","3","373","8","125.0",125,"WESA"
"2676","KENN","KENN2014815_W9","KENN2014815","13:45","","3","373","9","225.0",225,"WESA"
"2677","KENN","KENN2014816_W1","KENN2014816","12:30","","","","1","78.0",78,"WESA"
"2678","KENN","KENN2014816_W10","KENN2014816","14:45","","","","10","530.0",530,"WESA"
"2679","KENN","KENN2014816_W11","KENN2014816","15:00","","","","11","155.0",155,"WESA"
"2680","KENN","KENN2014816_W2","KENN2014816","12:45","","","","2","94.0",94,"WESA"
"2681","KENN","KENN2014816_W3","KENN2014816","13:00","","","","3","106.0",106,"WESA"
"2682","KENN","KENN2014816_W4","KENN2014816","13:15","","","","4","113.0",113,"WESA"
"2683","KENN","KENN2014816_W5","KENN2014816","13:30","","","","5","388.0",388,"WESA"
"2684","KENN","KENN2014816_W6","KENN2014816","13:45","","","","6","535.0",535,"WESA"
"2685","KENN","KENN2014816_W7","KENN2014816","14:00","","","","7","535.0",535,"WESA"
"2686","KENN","KENN2014816_W8","KENN2014816","14:15","","","","8","570.0",570,"WESA"
"2687","KENN","KENN2014816_W9","KENN2014816","14:30","","","","9","490.0",490,"WESA"
"2688","KENN","KENN2015717_W1","KENN2015717","8:00:00 AM","","","","1","0",0,""
"2689","KENN","KENN2015717_W10","KENN2015717","10:15:00 AM","","","","10","5",5,"Western Sandpipers Only"
"2690","KENN","KENN2015717_W11","KENN2015717","10:30:00 AM","","","","11","5",5,"Western Sandpipers Only"
"2691","KENN","KENN2015717_W2","KENN2015717","8:15:00 AM","","","","2","0",0,""
"2692","KENN","KENN2015717_W3","KENN2015717","8:30:00 AM","","","","3","0",0,""
"2693","KENN","KENN2015717_W4","KENN2015717","8:45:00 AM","","","","4","0",0,""
"2694","KENN","KENN2015717_W5","KENN2015717","9:00:00 AM","","","","5","0",0,""
"2695","KENN","KENN2015717_W6","KENN2015717","9:15:00 AM","","","","6","0",0,""
"2696","KENN","KENN2015717_W7","KENN2015717","9:30:00 AM","","","","7","0",0,""
"2697","KENN","KENN2015717_W8","KENN2015717","9:45:00 AM","","","","8","5",5,"Western Sandpipers Only"
"2698","KENN","KENN2015717_W9","KENN2015717","10:00:00 AM","","","","9","5",5,"Western Sandpipers Only"
"2699","KENN","KENN2015718_W1","KENN2015718","8:45:00 AM","","","","1","0",0,""
"2700","KENN","KENN2015718_W10","KENN2015718","11:00:00 AM","","","","10","0",0,""
"2701","KENN","KENN2015718_W11","KENN2015718","11:15:00 AM","","","","11","2",2,""
"2702","KENN","KENN2015718_W2","KENN2015718","9:00:00 AM","","","","2","0",0,""
"2703","KENN","KENN2015718_W3","KENN2015718","9:15:00 AM","","","","3","0",0,""
"2704","KENN","KENN2015718_W4","KENN2015718","9:30:00 AM","","","","4","0",0,""
"2705","KENN","KENN2015718_W5","KENN2015718","9:45:00 AM","","","","5","0",0,""
"2706","KENN","KENN2015718_W6","KENN2015718","10:00:00 AM","","","","6","5",5,"Western Sandpipers Only"
"2707","KENN","KENN2015718_W7","KENN2015718","10:15:00 AM","","","","7","0",0,""
"2708","KENN","KENN2015718_W8","KENN2015718","10:30:00 AM","","","","8","0",0,""
"2709","KENN","KENN2015718_W9","KENN2015718","10:45:00 AM","","","","9","0",0,""
"2710","KENN","KENN2015815_W1","KENN2015815","7:45:00 AM","","","","1","400",400,"Western Sandpipers Only"
"2711","KENN","KENN2015815_W10","KENN2015815","10:00:00 AM","","","","10","960",960,"Western Sandpipers Only"
"2712","KENN","KENN2015815_W11","KENN2015815","10:15:00 AM","","","","11","950",950,"Western Sandpipers Only"
"2713","KENN","KENN2015815_W2","KENN2015815","8:00:00 AM","","","","2","550",550,"Western Sandpipers Only"
"2714","KENN","KENN2015815_W3","KENN2015815","8:15:00 AM","","","","3","380",380,"Western Sandpipers Only"
"2715","KENN","KENN2015815_W4","KENN2015815","8:30:00 AM","","","","4","630",630,"Western Sandpipers Only"
"2716","KENN","KENN2015815_W5","KENN2015815","8:45:00 AM","","","","5","950",950,"Western Sandpipers Only"
"2717","KENN","KENN2015815_W6","KENN2015815","9:00:00 AM","","","","6","960",960,"Western Sandpipers Only"
"2718","KENN","KENN2015815_W7","KENN2015815","9:15:00 AM","","","","7","960",960,"Western Sandpipers Only"
"2719","KENN","KENN2015815_W8","KENN2015815","9:30:00 AM","","","","8","960",960,"Western Sandpipers Only"
"2720","KENN","KENN2015815_W9","KENN2015815","9:45:00 AM","","","","9","960",960,"Western Sandpipers Only"
"2721","KENN","KENN2015816_W1","KENN2015816","8:30:00 AM","","","","1","550",550,"Western Sandpipers Only"
"2722","KENN","KENN2015816_W10","KENN2015816","10:45:00 AM","","","","10","920",920,"Western Sandpipers Only"
"2723","KENN","KENN2015816_W11","KENN2015816","11:00:00 AM","","","","11","920",920,"Western Sandpipers Only"
"2724","KENN","KENN2015816_W2","KENN2015816","8:45:00 AM","","","","2","575",575,"Western Sandpipers Only"
"2725","KENN","KENN2015816_W3","KENN2015816","9:00:00 AM","","","","3","920",920,"Western Sandpipers Only"
"2726","KENN","KENN2015816_W4","KENN2015816","9:15:00 AM","","","","4","920",920,"Western Sandpipers Only"
"2727","KENN","KENN2015816_W5","KENN2015816","9:30:00 AM","","","","5","920",920,"Western Sandpipers Only"
"2728","KENN","KENN2015816_W6","KENN2015816","9:45:00 AM","","","","6","920",920,"Western Sandpipers Only"
"2729","KENN","KENN2015816_W7","KENN2015816","10:00:00 AM","","","","7","920",920,"Western Sandpipers Only"
"2730","KENN","KENN2015816_W8","KENN2015816","10:15:00 AM","","","","8","920",920,"Western Sandpipers Only"
"2731","KENN","KENN2015816_W9","KENN2015816","10:30:00 AM","","","","9","920",920,"Western Sandpipers Only"
"2732","MAPL","MAPL2013719_W1","MAPL2013719","'10:20","","","","1","0",0,""
"2733","MAPL","MAPL2013719_W10","MAPL2013719","","","","","10","",0,""
"2734","MAPL","MAPL2013719_W11","MAPL2013719","","","","","11","",0,""
"2735","MAPL","MAPL2013719_W2","MAPL2013719","","","","","2","",0,""
"2736","MAPL","MAPL2013719_W3","MAPL2013719","","","","","3","",0,""
"2737","MAPL","MAPL2013719_W4","MAPL2013719","","","","","4","",0,""
"2738","MAPL","MAPL2013719_W5","MAPL2013719","","","","","5","",0,""
"2739","MAPL","MAPL2013719_W6","MAPL2013719","","","","","6","",0,""
"2740","MAPL","MAPL2013719_W7","MAPL2013719","","","","","7","",0,""
"2741","MAPL","MAPL2013719_W8","MAPL2013719","","","","","8","",0,""
"2742","MAPL","MAPL2013719_W9","MAPL2013719","","","","","9","",0,""
"2743","MAPL","MAPL2013720_W1","MAPL2013720","'11:30","","","","1","0",0,""
"2744","MAPL","MAPL2013720_W10","MAPL2013720","","","","","10","",0,""
"2745","MAPL","MAPL2013720_W11","MAPL2013720","","","","","11","",0,""
"2746","MAPL","MAPL2013720_W2","MAPL2013720","","","","","2","",0,""
"2747","MAPL","MAPL2013720_W3","MAPL2013720","","","","","3","",0,""
"2748","MAPL","MAPL2013720_W4","MAPL2013720","","","","","4","",0,""
"2749","MAPL","MAPL2013720_W5","MAPL2013720","","","","","5","",0,""
"2750","MAPL","MAPL2013720_W6","MAPL2013720","","","","","6","",0,""
"2751","MAPL","MAPL2013720_W7","MAPL2013720","","","","","7","",0,""
"2752","MAPL","MAPL2013720_W8","MAPL2013720","","","","","8","",0,""
"2753","MAPL","MAPL2013720_W9","MAPL2013720","","","","","9","",0,""
"2754","MAPL","MAPL2013721_W1","MAPL2013721","'12:17","","","","1","0",0,""
"2755","MAPL","MAPL2013721_W10","MAPL2013721","","","","","10","",0,""
"2756","MAPL","MAPL2013721_W11","MAPL2013721","","","","","11","",0,""
"2757","MAPL","MAPL2013721_W2","MAPL2013721","","","","","2","",0,""
"2758","MAPL","MAPL2013721_W3","MAPL2013721","","","","","3","",0,""
"2759","MAPL","MAPL2013721_W4","MAPL2013721","","","","","4","",0,""
"2760","MAPL","MAPL2013721_W5","MAPL2013721","","","","","5","",0,""
"2761","MAPL","MAPL2013721_W6","MAPL2013721","","","","","6","",0,""
"2762","MAPL","MAPL2013721_W7","MAPL2013721","","","","","7","",0,""
"2763","MAPL","MAPL2013721_W8","MAPL2013721","","","","","8","",0,""
"2764","MAPL","MAPL2013721_W9","MAPL2013721","","","","","9","",0,""
"2765","MAPL","MAPL2013817_W1","MAPL2013817","'13:00","","","","1","0",0,""
"2766","MAPL","MAPL2013817_W10","MAPL2013817","'15:00","","","","10","6",6,""
"2767","MAPL","MAPL2013817_W11","MAPL2013817","'15:15","","","","11","6",6,""
"2768","MAPL","MAPL2013817_W2","MAPL2013817","'13:15","","","","2","0",0,""
"2769","MAPL","MAPL2013817_W3","MAPL2013817","'13:35","","","","3","0",0,""
"2770","MAPL","MAPL2013817_W4","MAPL2013817","'13:45","","","","4","0",0,""
"2771","MAPL","MAPL2013817_W5","MAPL2013817","'14:00","","","","5","0",0,""
"2772","MAPL","MAPL2013817_W6","MAPL2013817","'14:17","","","","6","1",1,""
"2773","MAPL","MAPL2013817_W7","MAPL2013817","'14:30","","","","7","0",0,""
"2774","MAPL","MAPL2013817_W8","MAPL2013817","'14:37","","","","8","7",7,""
"2775","MAPL","MAPL2013817_W9","MAPL2013817","'14:45","","","","9","7",7,""
"2776","MAPL","MAPL2013818_W1","MAPL2013818","'16:00","","","","1","1",1,""
"2777","MAPL","MAPL2013818_W10","MAPL2013818","","","","","10","",0,""
"2778","MAPL","MAPL2013818_W11","MAPL2013818","","","","","11","",0,""
"2779","MAPL","MAPL2013818_W2","MAPL2013818","'16:06","","","","2","15",15,""
"2780","MAPL","MAPL2013818_W4","MAPL2013818","","","","","4","",0,""
"2781","MAPL","MAPL2013818_W5","MAPL2013818","","","","","5","",0,""
"2782","MAPL","MAPL2013818_W6","MAPL2013818","","","","","6","",0,""
"2783","MAPL","MAPL2013818_W7","MAPL2013818","","","","","7","",0,""
"2784","MAPL","MAPL2013818_W8","MAPL2013818","","","","","8","",0,""
"2785","MAPL","MAPL2013818_W9","MAPL2013818","","","","","9","",0,""
"2786","MAPL","MAPL2014719_W1","MAPL2014719","","","","","1","",0,""
"2787","MAPL","MAPL2014719_W10","MAPL2014719","","","","","10","",0,""
"2788","MAPL","MAPL2014719_W11","MAPL2014719","","","","","11","",0,""
"2789","MAPL","MAPL2014719_W2","MAPL2014719","","","","","2","",0,""
"2790","MAPL","MAPL2014719_W3","MAPL2014719","","","","","3","",0,""
"2791","MAPL","MAPL2014719_W4","MAPL2014719","","","","","4","",0,""
"2792","MAPL","MAPL2014719_W5","MAPL2014719","","","","","5","",0,""
"2793","MAPL","MAPL2014719_W6","MAPL2014719","","","","","6","",0,""
"2794","MAPL","MAPL2014719_W7","MAPL2014719","","","","","7","",0,""
"2795","MAPL","MAPL2014719_W8","MAPL2014719","","","","","8","",0,""
"2796","MAPL","MAPL2014719_W9","MAPL2014719","","","","","9","",0,""
"2797","MAPL","MAPL2014720_W1","MAPL2014720","","","","","1","",0,""
"2798","MAPL","MAPL2014720_W10","MAPL2014720","","","","","10","",0,""
"2799","MAPL","MAPL2014720_W11","MAPL2014720","","","","","11","",0,""
"2800","MAPL","MAPL2014720_W2","MAPL2014720","","","","","2","",0,""
"2801","MAPL","MAPL2014720_W3","MAPL2014720","","","","","3","",0,""
"2802","MAPL","MAPL2014720_W4","MAPL2014720","","","","","4","",0,""
"2803","MAPL","MAPL2014720_W5","MAPL2014720","","","","","5","",0,""
"2804","MAPL","MAPL2014720_W6","MAPL2014720","","","","","6","",0,""
"2805","MAPL","MAPL2014720_W7","MAPL2014720","","","","","7","",0,""
"2806","MAPL","MAPL2014720_W8","MAPL2014720","","","","","8","",0,""
"2807","MAPL","MAPL2014720_W9","MAPL2014720","","","","","9","",0,""
"2808","MAPL","MAPL2014816_W1","MAPL2014816","","5 WESA; 0 LESA","","","1","",0,""
"2809","MAPL","MAPL2014816_W10","MAPL2014816","","5 WESA; 0 LESA","","","10","",0,""
"2810","MAPL","MAPL2014816_W11","MAPL2014816","","5 WESA; 0 LESA","","","11","",0,""
"2811","MAPL","MAPL2014816_W2","MAPL2014816","","5 WESA; 0 LESA","","","2","",0,""
"2812","MAPL","MAPL2014816_W3","MAPL2014816","","5 WESA; 0 LESA","","","3","",0,""
"2813","MAPL","MAPL2014816_W4","MAPL2014816","","5 WESA; 0 LESA","","","4","",0,""
"2814","MAPL","MAPL2014816_W5","MAPL2014816","","5 WESA; 0 LESA","","","5","",0,""
"2815","MAPL","MAPL2014816_W6","MAPL2014816","","5 WESA; 0 LESA","","","6","",0,""
"2816","MAPL","MAPL2014816_W7","MAPL2014816","","5 WESA; 0 LESA","","","7","",0,""
"2817","MAPL","MAPL2014816_W8","MAPL2014816","","5 WESA; 0 LESA","","","8","",0,""
"2818","MAPL","MAPL2014816_W9","MAPL2014816","","5 WESA; 0 LESA","","","9","",0,""
"2819","MAPL","MAPL2014817_W1","MAPL2014817","0.44791666700000005","5 WESA; 0 LESA","","","1","5",5,"Western Sandpipers Only"
"2820","MAPL","MAPL2014817_W10","MAPL2014817","","5 WESA; 0 LESA","","","10","",0,""
"2821","MAPL","MAPL2014817_W11","MAPL2014817","","5 WESA; 0 LESA","","","11","",0,""
"2822","MAPL","MAPL2014817_W6","MAPL2014817","","5 WESA; 0 LESA","","","6","",0,""
"2823","MAPL","MAPL2014817_W7","MAPL2014817","","5 WESA; 0 LESA","","","7","",0,""
"2824","MAPL","MAPL2014817_W8","MAPL2014817","","5 WESA; 0 LESA","","","8","",0,""
"2825","MAPL","MAPL2014817_W9","MAPL2014817","","5 WESA; 0 LESA","","","9","",0,""
"2826","MAPL","MAPL2015718_W1","MAPL2015718","17:03","","1.0","0","1","0",0,""
"2827","MAPL","MAPL2015718_W10","MAPL2015718","19:13","","1.0","0","10","1",1,"Peeps"
"2828","MAPL","MAPL2015718_W11","MAPL2015718","19:15","","1.0","0","11","0",0,""
"2829","MAPL","MAPL2015718_W12","MAPL2015718","19:30","","1.0","0","12","0",0,""
"2830","MAPL","MAPL2015718_W2","MAPL2015718","17:15","","1.0","0","2","0",0,""
"2831","MAPL","MAPL2015718_W3","MAPL2015718","17:30","","1.0","0","3","0",0,""
"2832","MAPL","MAPL2015718_W4","MAPL2015718","17:45","","1.0","0","4","0",0,""
"2833","MAPL","MAPL2015718_W5","MAPL2015718","18:00","","1.0","0","5","0",0,""
"2834","MAPL","MAPL2015718_W6","MAPL2015718","18:15","","1.0","0","6","0",0,""
"2835","MAPL","MAPL2015718_W7","MAPL2015718","18:30","","1.0","0","7","0",0,""
"2836","MAPL","MAPL2015718_W8","MAPL2015718","18:45","","1.0","0","8","0",0,""
"2837","MAPL","MAPL2015718_W9","MAPL2015718","19:00","","1.0","0","9","0",0,""
"2838","MAPL","MAPL2015719_W1","MAPL2015719","17:00","","24.2","13.66666667","1","0",0,""
"2839","MAPL","MAPL2015719_W10","MAPL2015719","19:15","","24.2","13.66666667","10","0",0,""
"2840","MAPL","MAPL2015719_W11","MAPL2015719","19:30","","24.2","13.66666667","11","0",0,""
"2841","MAPL","MAPL2015719_W2","MAPL2015719","17:15","","24.2","13.66666667","2","0",0,""
"2842","MAPL","MAPL2015719_W3","MAPL2015719","17:30","","24.2","13.66666667","3","0",0,""
"2843","MAPL","MAPL2015719_W4","MAPL2015719","17:45","","24.2","13.66666667","4","0",0,""
"2844","MAPL","MAPL2015719_W5","MAPL2015719","18:00","","24.2","13.66666667","5","0",0,""
"2845","MAPL","MAPL2015719_W6","MAPL2015719","18:15","","24.2","13.66666667","6","0",0,""
"2846","MAPL","MAPL2015719_W7","MAPL2015719","18:30","","24.2","13.66666667","7","0",0,""
"2847","MAPL","MAPL2015719_W8","MAPL2015719","18:45","","24.2","13.66666667","8","0",0,""
"2848","MAPL","MAPL2015719_W9","MAPL2015719","19:00","","24.2","13.66666667","9","0",0,""
"2849","MAPL","MAPL2015815_W1","MAPL2015815","16:30","","41.55555556","10.66666667","1","15",15,"WESA"
"2850","MAPL","MAPL2015815_W10","MAPL2015815","18:45","","41.55555556","10.66666667","10","5",5,"WESA"
"2851","MAPL","MAPL2015815_W11","MAPL2015815","19:00","","41.55555556","10.66666667","11","30",30,"Peeps"
"2852","MAPL","MAPL2015815_W2","MAPL2015815","16:45","","41.55555556","10.66666667","2","20",20,"WESA"
"2853","MAPL","MAPL2015815_W3","MAPL2015815","17:00","","41.55555556","10.66666667","3","20",20,"WESA"
"2854","MAPL","MAPL2015815_W4","MAPL2015815","17:15","","41.55555556","10.66666667","4","10",10,"WESA"
"2855","MAPL","MAPL2015815_W5","MAPL2015815","17:30","","41.55555556","10.66666667","5","10",10,"WESA"
"2856","MAPL","MAPL2015815_W6","MAPL2015815","17:45","","41.55555556","10.66666667","6","10",10,"WESA"
"2857","MAPL","MAPL2015815_W7","MAPL2015815","18:00","","41.55555556","10.66666667","7","0",0,""
"2858","MAPL","MAPL2015815_W8","MAPL2015815","18:15","","41.55555556","10.66666667","8","1",1,"WESA"
"2859","MAPL","MAPL2015815_W9","MAPL2015815","18:30","","41.55555556","10.66666667","9","5",5,"WESA"
"2860","MAPL","MAPL2015816_W1","MAPL2015816","16:40","","","","1","40",40,"Peeps"
"2861","MAPL","MAPL2015816_W10","MAPL2015816","18:45","","","","10","7",7,"Peeps"
"2862","MAPL","MAPL2015816_W11","MAPL2015816","19:00","","","","11","20",20,"Peeps"
