"","ID","RecordID","SiteID","counts.cleaned"
"5004","SQUA2016718_W1","SQUA2016718","SQUA",0
"5005","ENBO2016820_W1","ENBO2016820","ENBO",0
"5006","CROC2016716_W1","CROC2016716","CROC",39.4818181818182
"5007","CROC2016717_W1","CROC2016717","CROC",430.048780487805
"5008","CROC2016821_W1","CROC2016821","CROC",446.740740740741
"5009","CROC2016822_W1","CROC2016822","CROC",432.121212121212
"5010","WHIF2016715_W2","WHIF2016715","WHIF",0
"5011","VRYL2016715_W2","VRYL2016715","VRYL",0
"5012","VRYL2016716_W2","VRYL2016716","VRYL",0
"5013","VRYL2016717_W2","VRYL2016717","VRYL",0
"5014","SANM2016715_W2","SANM2016715","SANM",4
"5015","PIPE2016716_W2","PIPE2016716","PIPE",0
"5016","PIPE2016717_W2","PIPE2016717","PIPE",0
"5017","VRYL2016718_W2","VRYL2016718","VRYL",0
"5018","WHIF2016718_W2","WHIF2016718","WHIF",0
"5019","COBE2016716_W2","COBE2016716","COBE",0
"5020","COBE2016717_W2","COBE2016717","COBE",0
"5021","COMX2016715_W2","COMX2016715","COMX",0
"5022","COMX2016716_W2","COMX2016716","COMX",0
"5023","COMX2016717_W2","COMX2016717","COMX",0
"5024","SANM2016716_W2","SANM2016716","SANM",0
"5025","SJEN2016715_W2","SJEN2016715","SJEN",0
"5026","SJEN2016716_W2","SJEN2016716","SJEN",0
"5027","BBMB2016717_W2","BBMB2016717","BBMB",0
"5028","ESQU2016717_W2","ESQU2016717","ESQU",17
"5029","SANM2016717_W2","SANM2016717","SANM",4
"5030","SJEN2016717_W2","SJEN2016717","SJEN",69
"5031","SHPO2016715_W2","SHPO2016715","SHPO",0
"5032","SHPO2016716_W2","SHPO2016716","SHPO",0
"5033","COWC2016715_W2","COWC2016715","COWC",75
"5034","CHEM2016716_W2","CHEM2016716","CHEM",0
"5035","CHEM2016717_W2","CHEM2016717","CHEM",0
"5036","COWC2016718_W2","COWC2016718","COWC",6
"5037","VRYL2016819_W2","VRYL2016819","VRYL",34
"5038","MAPL2016820_W2","MAPL2016820","MAPL",3
"5039","VRYL2016820_W2","VRYL2016820","VRYL",4
"5040","VRYL2016821_W2","VRYL2016821","VRYL",0
"5041","PIPE2016821_W2","PIPE2016821","PIPE",0.285714285714286
"5042","MAPL2016821_W2","MAPL2016821","MAPL",5
"5043","WHIF2016820_W2","WHIF2016820","WHIF",0
"5044","WHIF2016821_W2","WHIF2016821","WHIF",0
"5045","ESQU2016819_W2","ESQU2016819","ESQU",0
"5046","BB722016820_W2","BB722016820","BB72",0
"5047","BB722016821_W2","BB722016821","BB72",16
"5048","VRYL2016822_W2","VRYL2016822","VRYL",0
"5049","SANM2016819_W2","SANM2016819","SANM",1
"5050","SANM2016820_W2","SANM2016820","SANM",2
"5051","SJEN2016819_W2","SJEN2016819","SJEN",0
"5052","SANM2016821_W2","SANM2016821","SANM",3
"5053","SANM2016822_W2","SANM2016822","SANM",0
"5054","SJEN2016820_W2","SJEN2016820","SJEN",0
"5055","SJEN2016821_W2","SJEN2016821","SJEN",3
"5056","SQUA2016820_W2","SQUA2016820","SQUA",0
"5057","SQUA2016821_W2","SQUA2016821","SQUA",0
"5058","BBMB2016821_W2","BBMB2016821","BBMB",0
"5059","SHPO2016820_W2","SHPO2016820","SHPO",0
"5060","SHPO2016821_W2","SHPO2016821","SHPO",0
"5061","COMX2016820_W2","COMX2016820","COMX",14
"5062","COMX2016821_W2","COMX2016821","COMX",36
"5063","NANO2016820_W2","NANO2016820","NANO",0
"5064","BBSV2016820_W2","BBSV2016820","BBSV",0
"5065","BBSV2016716_W2","BBSV2016716","BBSV",0
"5066","KENN2016715_W2","KENN2016715","KENN",2
"5067","KENN2016716_W2","KENN2016716","KENN",0
"5068","KENN2016717_W2","KENN2016717","KENN",0
"5069","KENN2016819_W2","KENN2016819","KENN",0
"5070","KENN2016820_W2","KENN2016820","KENN",0
"5071","KENN2016821_W2","KENN2016821","KENN",3
"5072","BB122016820_W2","BB122016820","BB12",0
"5073","COBE2016822_W2","COBE2016822","COBE",0
"5074","SQUA2016718_W2","SQUA2016718","SQUA",0
"5075","ENBO2016820_W2","ENBO2016820","ENBO",0
"5076","CROC2016716_W2","CROC2016716","CROC",43
"5077","CROC2016717_W2","CROC2016717","CROC",403.170731707317
"5078","CROC2016821_W2","CROC2016821","CROC",507.111111111111
"5079","CROC2016822_W2","CROC2016822","CROC",854.848484848485
"5080","WHIF2016715_W3","WHIF2016715","WHIF",2
"5081","VRYL2016715_W3","VRYL2016715","VRYL",0
"5082","VRYL2016716_W3","VRYL2016716","VRYL",0
"5083","VRYL2016717_W3","VRYL2016717","VRYL",0
"5084","SANM2016715_W3","SANM2016715","SANM",4
"5085","PIPE2016716_W3","PIPE2016716","PIPE",0
"5086","PIPE2016717_W3","PIPE2016717","PIPE",0
"5087","VRYL2016718_W3","VRYL2016718","VRYL",0
"5088","WHIF2016718_W3","WHIF2016718","WHIF",0
"5089","COBE2016716_W3","COBE2016716","COBE",0
"5090","COBE2016717_W3","COBE2016717","COBE",0
"5091","COMX2016715_W3","COMX2016715","COMX",0
"5092","COMX2016716_W3","COMX2016716","COMX",0
"5093","COMX2016717_W3","COMX2016717","COMX",0
"5094","SANM2016716_W3","SANM2016716","SANM",0
"5095","SJEN2016715_W3","SJEN2016715","SJEN",2.27272727272727
"5096","SJEN2016716_W3","SJEN2016716","SJEN",0
"5097","BBMB2016717_W3","BBMB2016717","BBMB",0
"5098","ESQU2016717_W3","ESQU2016717","ESQU",17
"5099","SANM2016717_W3","SANM2016717","SANM",4
"5100","SJEN2016717_W3","SJEN2016717","SJEN",0
"5101","SHPO2016715_W3","SHPO2016715","SHPO",0
"5102","SHPO2016716_W3","SHPO2016716","SHPO",0
"5103","COWC2016715_W3","COWC2016715","COWC",100
"5104","CHEM2016716_W3","CHEM2016716","CHEM",0
"5105","CHEM2016717_W3","CHEM2016717","CHEM",0
"5106","COWC2016718_W3","COWC2016718","COWC",100
"5107","VRYL2016819_W3","VRYL2016819","VRYL",28
"5108","MAPL2016820_W3","MAPL2016820","MAPL",0
"5109","VRYL2016820_W3","VRYL2016820","VRYL",0
"5110","VRYL2016821_W3","VRYL2016821","VRYL",0
"5111","PIPE2016821_W3","PIPE2016821","PIPE",0
"5112","MAPL2016821_W3","MAPL2016821","MAPL",6
"5113","WHIF2016820_W3","WHIF2016820","WHIF",0
"5114","WHIF2016821_W3","WHIF2016821","WHIF",0
"5115","ESQU2016819_W3","ESQU2016819","ESQU",0
"5116","BB722016820_W3","BB722016820","BB72",0
"5117","BB722016821_W3","BB722016821","BB72",7
"5118","VRYL2016822_W3","VRYL2016822","VRYL",11
"5119","SANM2016819_W3","SANM2016819","SANM",1
"5120","SANM2016820_W3","SANM2016820","SANM",9
"5121","SJEN2016819_W3","SJEN2016819","SJEN",0
"5122","SANM2016821_W3","SANM2016821","SANM",4
"5123","SANM2016822_W3","SANM2016822","SANM",0
"5124","SJEN2016820_W3","SJEN2016820","SJEN",0
"5125","SJEN2016821_W3","SJEN2016821","SJEN",3
"5126","SQUA2016820_W3","SQUA2016820","SQUA",0
"5127","SQUA2016821_W3","SQUA2016821","SQUA",0
"5128","BBMB2016821_W3","BBMB2016821","BBMB",0
"5129","SHPO2016820_W3","SHPO2016820","SHPO",0
"5130","SHPO2016821_W3","SHPO2016821","SHPO",0
"5131","COMX2016820_W3","COMX2016820","COMX",2
"5132","COMX2016821_W3","COMX2016821","COMX",63
"5133","NANO2016820_W3","NANO2016820","NANO",0
"5134","BBSV2016820_W3","BBSV2016820","BBSV",0
"5135","BBSV2016716_W3","BBSV2016716","BBSV",0
"5136","KENN2016715_W3","KENN2016715","KENN",2
"5137","KENN2016716_W3","KENN2016716","KENN",0
"5138","KENN2016717_W3","KENN2016717","KENN",0
"5139","KENN2016819_W3","KENN2016819","KENN",0
"5140","KENN2016820_W3","KENN2016820","KENN",0
"5141","KENN2016821_W3","KENN2016821","KENN",3
"5142","BB122016820_W3","BB122016820","BB12",0
"5143","COBE2016822_W3","COBE2016822","COBE",0
"5144","SQUA2016718_W3","SQUA2016718","SQUA",0
"5145","ENBO2016820_W3","ENBO2016820","ENBO",0
"5146","CROC2016716_W3","CROC2016716","CROC",33
"5147","CROC2016717_W3","CROC2016717","CROC",58.7073170731707
"5148","CROC2016821_W3","CROC2016821","CROC",391.544973544974
"5149","CROC2016822_W3","CROC2016822","CROC",865.181818181818
"5150","WHIF2016715_W4","WHIF2016715","WHIF",3
"5151","VRYL2016715_W4","VRYL2016715","VRYL",0
"5152","VRYL2016716_W4","VRYL2016716","VRYL",0
"5153","VRYL2016717_W4","VRYL2016717","VRYL",0
"5154","SANM2016715_W4","SANM2016715","SANM",10
"5155","PIPE2016716_W4","PIPE2016716","PIPE",0
"5156","PIPE2016717_W4","PIPE2016717","PIPE",0
"5157","VRYL2016718_W4","VRYL2016718","VRYL",0
"5158","WHIF2016718_W4","WHIF2016718","WHIF",0
"5159","COBE2016716_W4","COBE2016716","COBE",0
"5160","COBE2016717_W4","COBE2016717","COBE",0
"5161","COMX2016715_W4","COMX2016715","COMX",0
"5162","COMX2016716_W4","COMX2016716","COMX",0
"5163","COMX2016717_W4","COMX2016717","COMX",0
"5164","SANM2016716_W4","SANM2016716","SANM",4
"5165","SJEN2016715_W4","SJEN2016715","SJEN",3.18181818181818
"5166","SJEN2016716_W4","SJEN2016716","SJEN",0
"5167","BBMB2016717_W4","BBMB2016717","BBMB",0
"5168","ESQU2016717_W4","ESQU2016717","ESQU",11
"5169","SANM2016717_W4","SANM2016717","SANM",4
"5170","SJEN2016717_W4","SJEN2016717","SJEN",0
"5171","SHPO2016715_W4","SHPO2016715","SHPO",0
"5172","SHPO2016716_W4","SHPO2016716","SHPO",0
"5173","COWC2016715_W4","COWC2016715","COWC",104
"5174","CHEM2016716_W4","CHEM2016716","CHEM",0
"5175","CHEM2016717_W4","CHEM2016717","CHEM",0
"5176","COWC2016718_W4","COWC2016718","COWC",0
"5177","VRYL2016819_W4","VRYL2016819","VRYL",46
"5178","MAPL2016820_W4","MAPL2016820","MAPL",0
"5179","VRYL2016820_W4","VRYL2016820","VRYL",0
"5180","VRYL2016821_W4","VRYL2016821","VRYL",0
"5181","PIPE2016821_W4","PIPE2016821","PIPE",0
"5182","MAPL2016821_W4","MAPL2016821","MAPL",1
"5183","WHIF2016820_W4","WHIF2016820","WHIF",0
"5184","WHIF2016821_W4","WHIF2016821","WHIF",0
"5185","ESQU2016819_W4","ESQU2016819","ESQU",0
"5186","BB722016820_W4","BB722016820","BB72",0
"5187","BB722016821_W4","BB722016821","BB72",0
"5188","VRYL2016822_W4","VRYL2016822","VRYL",11
"5189","SANM2016819_W4","SANM2016819","SANM",1
"5190","SANM2016820_W4","SANM2016820","SANM",1
"5191","SJEN2016819_W4","SJEN2016819","SJEN",0
"5192","SANM2016821_W4","SANM2016821","SANM",14
"5193","SANM2016822_W4","SANM2016822","SANM",4
"5194","SJEN2016820_W4","SJEN2016820","SJEN",0
"5195","SJEN2016821_W4","SJEN2016821","SJEN",3
"5196","SQUA2016820_W4","SQUA2016820","SQUA",0
"5197","SQUA2016821_W4","SQUA2016821","SQUA",0
"5198","BBMB2016821_W4","BBMB2016821","BBMB",0
"5199","SHPO2016820_W4","SHPO2016820","SHPO",0
"5200","SHPO2016821_W4","SHPO2016821","SHPO",0
"5201","COMX2016820_W4","COMX2016820","COMX",13
"5202","COMX2016821_W4","COMX2016821","COMX",27
"5203","NANO2016820_W4","NANO2016820","NANO",0
"5204","BBSV2016820_W4","BBSV2016820","BBSV",0
"5205","BBSV2016716_W4","BBSV2016716","BBSV",0
"5206","KENN2016715_W4","KENN2016715","KENN",2
"5207","KENN2016716_W4","KENN2016716","KENN",0
"5208","KENN2016717_W4","KENN2016717","KENN",0
"5209","KENN2016819_W4","KENN2016819","KENN",0
"5210","KENN2016820_W4","KENN2016820","KENN",0
"5211","KENN2016821_W4","KENN2016821","KENN",4
"5212","BB122016820_W4","BB122016820","BB12",0
"5213","COBE2016822_W4","COBE2016822","COBE",0
"5214","SQUA2016718_W4","SQUA2016718","SQUA",0
"5215","ENBO2016820_W4","ENBO2016820","ENBO",0
"5216","CROC2016716_W4","CROC2016716","CROC",34
"5217","CROC2016717_W4","CROC2016717","CROC",131.560975609756
"5218","CROC2016821_W4","CROC2016821","CROC",587.31746031746
"5219","CROC2016822_W4","CROC2016822","CROC",857.666666666667
"5220","WHIF2016715_W5","WHIF2016715","WHIF",3
"5221","VRYL2016715_W5","VRYL2016715","VRYL",0
"5222","VRYL2016716_W5","VRYL2016716","VRYL",0
"5223","VRYL2016717_W5","VRYL2016717","VRYL",0
"5224","SANM2016715_W5","SANM2016715","SANM",18
"5225","PIPE2016716_W5","PIPE2016716","PIPE",0
"5226","PIPE2016717_W5","PIPE2016717","PIPE",0
"5227","VRYL2016718_W5","VRYL2016718","VRYL",0
"5228","WHIF2016718_W5","WHIF2016718","WHIF",0
"5229","COBE2016716_W5","COBE2016716","COBE",0
"5230","COBE2016717_W5","COBE2016717","COBE",0
"5231","COMX2016715_W5","COMX2016715","COMX",0
"5232","COMX2016716_W5","COMX2016716","COMX",0
"5233","COMX2016717_W5","COMX2016717","COMX",0
"5234","SANM2016716_W5","SANM2016716","SANM",4
"5235","SJEN2016715_W5","SJEN2016715","SJEN",6.81818181818182
"5236","SJEN2016716_W5","SJEN2016716","SJEN",0
"5237","BBMB2016717_W5","BBMB2016717","BBMB",0
"5238","ESQU2016717_W5","ESQU2016717","ESQU",20
"5239","SANM2016717_W5","SANM2016717","SANM",24
"5240","SJEN2016717_W5","SJEN2016717","SJEN",0
"5241","SHPO2016715_W5","SHPO2016715","SHPO",0
"5242","SHPO2016716_W5","SHPO2016716","SHPO",0
"5243","COWC2016715_W5","COWC2016715","COWC",150
"5244","CHEM2016716_W5","CHEM2016716","CHEM",0
"5245","CHEM2016717_W5","CHEM2016717","CHEM",0
"5246","COWC2016718_W5","COWC2016718","COWC",0
"5247","VRYL2016819_W5","VRYL2016819","VRYL",45
"5248","MAPL2016820_W5","MAPL2016820","MAPL",0
"5249","VRYL2016820_W5","VRYL2016820","VRYL",0
"5250","VRYL2016821_W5","VRYL2016821","VRYL",0
"5251","PIPE2016821_W5","PIPE2016821","PIPE",0
"5252","MAPL2016821_W5","MAPL2016821","MAPL",5
"5253","WHIF2016820_W5","WHIF2016820","WHIF",0
"5254","WHIF2016821_W5","WHIF2016821","WHIF",0
"5255","ESQU2016819_W5","ESQU2016819","ESQU",2.66666666666667
"5256","BB722016820_W5","BB722016820","BB72",0
"5257","BB722016821_W5","BB722016821","BB72",0
"5258","VRYL2016822_W5","VRYL2016822","VRYL",11
"5259","SANM2016819_W5","SANM2016819","SANM",1
"5260","SANM2016820_W5","SANM2016820","SANM",1
"5261","SJEN2016819_W5","SJEN2016819","SJEN",4
"5262","SANM2016821_W5","SANM2016821","SANM",14
"5263","SANM2016822_W5","SANM2016822","SANM",4
"5264","SJEN2016820_W5","SJEN2016820","SJEN",0
"5265","SJEN2016821_W5","SJEN2016821","SJEN",3
"5266","SQUA2016820_W5","SQUA2016820","SQUA",0
"5267","SQUA2016821_W5","SQUA2016821","SQUA",0
"5268","BBMB2016821_W5","BBMB2016821","BBMB",0
"5269","SHPO2016820_W5","SHPO2016820","SHPO",0
"5270","SHPO2016821_W5","SHPO2016821","SHPO",0
"5271","COMX2016820_W5","COMX2016820","COMX",0
"5272","COMX2016821_W5","COMX2016821","COMX",27
"5273","NANO2016820_W5","NANO2016820","NANO",0
"5274","BBSV2016820_W5","BBSV2016820","BBSV",0
"5275","BBSV2016716_W5","BBSV2016716","BBSV",0
"5276","KENN2016715_W5","KENN2016715","KENN",2
"5277","KENN2016716_W5","KENN2016716","KENN",0
"5278","KENN2016717_W5","KENN2016717","KENN",0
"5279","KENN2016819_W5","KENN2016819","KENN",0
"5280","KENN2016820_W5","KENN2016820","KENN",5
"5281","KENN2016821_W5","KENN2016821","KENN",5
"5282","BB122016820_W5","BB122016820","BB12",0
"5283","COBE2016822_W5","COBE2016822","COBE",0
"5284","SQUA2016718_W5","SQUA2016718","SQUA",0
"5285","ENBO2016820_W5","ENBO2016820","ENBO",0
"5286","CROC2016716_W5","CROC2016716","CROC",41
"5287","CROC2016717_W5","CROC2016717","CROC",149.951219512195
"5288","CROC2016821_W5","CROC2016821","CROC",708.058201058201
"5289","CROC2016822_W5","CROC2016822","CROC",1054
"5290","WHIF2016715_W6","WHIF2016715","WHIF",8
"5291","VRYL2016715_W6","VRYL2016715","VRYL",0
"5292","VRYL2016716_W6","VRYL2016716","VRYL",0
"5293","VRYL2016717_W6","VRYL2016717","VRYL",0
"5294","SANM2016715_W6","SANM2016715","SANM",18
"5295","PIPE2016716_W6","PIPE2016716","PIPE",0
"5296","PIPE2016717_W6","PIPE2016717","PIPE",0
"5297","VRYL2016718_W6","VRYL2016718","VRYL",0
"5298","WHIF2016718_W6","WHIF2016718","WHIF",0
"5299","COBE2016716_W6","COBE2016716","COBE",0
"5300","COBE2016717_W6","COBE2016717","COBE",0
"5301","COMX2016715_W6","COMX2016715","COMX",0
"5302","COMX2016716_W6","COMX2016716","COMX",0
"5303","COMX2016717_W6","COMX2016717","COMX",0
"5304","SANM2016716_W6","SANM2016716","SANM",4
"5305","SJEN2016715_W6","SJEN2016715","SJEN",12.2727272727273
"5306","SJEN2016716_W6","SJEN2016716","SJEN",69
"5307","BBMB2016717_W6","BBMB2016717","BBMB",0
"5308","ESQU2016717_W6","ESQU2016717","ESQU",2
"5309","SANM2016717_W6","SANM2016717","SANM",24
"5310","SJEN2016717_W6","SJEN2016717","SJEN",0
"5311","SHPO2016715_W6","SHPO2016715","SHPO",0
"5312","SHPO2016716_W6","SHPO2016716","SHPO",0
"5313","COWC2016715_W6","COWC2016715","COWC",129
"5314","CHEM2016716_W6","CHEM2016716","CHEM",0
"5315","CHEM2016717_W6","CHEM2016717","CHEM",0
"5316","COWC2016718_W6","COWC2016718","COWC",0
"5317","VRYL2016819_W6","VRYL2016819","VRYL",8
"5318","MAPL2016820_W6","MAPL2016820","MAPL",0
"5319","VRYL2016820_W6","VRYL2016820","VRYL",0
"5320","VRYL2016821_W6","VRYL2016821","VRYL",0
"5321","PIPE2016821_W6","PIPE2016821","PIPE",0
"5322","MAPL2016821_W6","MAPL2016821","MAPL",2
"5323","WHIF2016820_W6","WHIF2016820","WHIF",0
"5324","WHIF2016821_W6","WHIF2016821","WHIF",0
"5325","ESQU2016819_W6","ESQU2016819","ESQU",0
"5326","BB722016820_W6","BB722016820","BB72",0
"5327","BB722016821_W6","BB722016821","BB72",0
"5328","VRYL2016822_W6","VRYL2016822","VRYL",11
"5329","SANM2016819_W6","SANM2016819","SANM",0
"5330","SANM2016820_W6","SANM2016820","SANM",0
"5331","SJEN2016819_W6","SJEN2016819","SJEN",0
"5332","SANM2016821_W6","SANM2016821","SANM",20
"5333","SANM2016822_W6","SANM2016822","SANM",0
"5334","SJEN2016820_W6","SJEN2016820","SJEN",0
"5335","SJEN2016821_W6","SJEN2016821","SJEN",13
"5336","SQUA2016820_W6","SQUA2016820","SQUA",0
"5337","SQUA2016821_W6","SQUA2016821","SQUA",0
"5338","BBMB2016821_W6","BBMB2016821","BBMB",0
"5339","SHPO2016820_W6","SHPO2016820","SHPO",0
"5340","SHPO2016821_W6","SHPO2016821","SHPO",0
"5341","COMX2016820_W6","COMX2016820","COMX",0
"5342","COMX2016821_W6","COMX2016821","COMX",31
"5343","NANO2016820_W6","NANO2016820","NANO",0
"5344","BBSV2016820_W6","BBSV2016820","BBSV",0
"5345","BBSV2016716_W6","BBSV2016716","BBSV",0
"5346","KENN2016715_W6","KENN2016715","KENN",2
"5347","KENN2016716_W6","KENN2016716","KENN",0
"5348","KENN2016717_W6","KENN2016717","KENN",0
"5349","KENN2016819_W6","KENN2016819","KENN",0
"5350","KENN2016820_W6","KENN2016820","KENN",5
"5351","KENN2016821_W6","KENN2016821","KENN",20
"5352","BB122016820_W6","BB122016820","BB12",6
"5353","COBE2016822_W6","COBE2016822","COBE",0
"5354","SQUA2016718_W6","SQUA2016718","SQUA",0
"5355","ENBO2016820_W6","ENBO2016820","ENBO",0
"5356","CROC2016716_W6","CROC2016716","CROC",53
"5357","CROC2016717_W6","CROC2016717","CROC",132.268292682927
"5358","CROC2016821_W6","CROC2016821","CROC",576.968253968254
"5359","CROC2016822_W6","CROC2016822","CROC",948.787878787879
"5360","WHIF2016715_W7","WHIF2016715","WHIF",2
"5361","VRYL2016715_W7","VRYL2016715","VRYL",0
"5362","VRYL2016716_W7","VRYL2016716","VRYL",0
"5363","VRYL2016717_W7","VRYL2016717","VRYL",0
"5364","SANM2016715_W7","SANM2016715","SANM",13
"5365","PIPE2016716_W7","PIPE2016716","PIPE",0
"5366","PIPE2016717_W7","PIPE2016717","PIPE",0
"5367","VRYL2016718_W7","VRYL2016718","VRYL",0
"5368","WHIF2016718_W7","WHIF2016718","WHIF",0
"5369","COBE2016716_W7","COBE2016716","COBE",0
"5370","COBE2016717_W7","COBE2016717","COBE",0
"5371","COMX2016715_W7","COMX2016715","COMX",0
"5372","COMX2016716_W7","COMX2016716","COMX",0
"5373","COMX2016717_W7","COMX2016717","COMX",0
"5374","SANM2016716_W7","SANM2016716","SANM",4
"5375","SJEN2016715_W7","SJEN2016715","SJEN",0
"5376","SJEN2016716_W7","SJEN2016716","SJEN",0
"5377","BBMB2016717_W7","BBMB2016717","BBMB",0
"5378","ESQU2016717_W7","ESQU2016717","ESQU",5
"5379","SANM2016717_W7","SANM2016717","SANM",24
"5380","SJEN2016717_W7","SJEN2016717","SJEN",38
"5381","SHPO2016715_W7","SHPO2016715","SHPO",0
"5382","SHPO2016716_W7","SHPO2016716","SHPO",0
"5383","COWC2016715_W7","COWC2016715","COWC",85
"5384","CHEM2016716_W7","CHEM2016716","CHEM",0
"5385","CHEM2016717_W7","CHEM2016717","CHEM",0
"5386","COWC2016718_W7","COWC2016718","COWC",0
"5387","VRYL2016819_W7","VRYL2016819","VRYL",20
"5388","MAPL2016820_W7","MAPL2016820","MAPL",0
"5389","VRYL2016820_W7","VRYL2016820","VRYL",0
"5390","VRYL2016821_W7","VRYL2016821","VRYL",0
"5391","PIPE2016821_W7","PIPE2016821","PIPE",0
"5392","MAPL2016821_W7","MAPL2016821","MAPL",5
"5393","WHIF2016820_W7","WHIF2016820","WHIF",0
"5394","WHIF2016821_W7","WHIF2016821","WHIF",0
"5395","ESQU2016819_W7","ESQU2016819","ESQU",0
"5396","BB722016820_W7","BB722016820","BB72",0
"5397","BB722016821_W7","BB722016821","BB72",0
"5398","VRYL2016822_W7","VRYL2016822","VRYL",11
"5399","SANM2016819_W7","SANM2016819","SANM",0
"5400","SANM2016820_W7","SANM2016820","SANM",0
"5401","SJEN2016819_W7","SJEN2016819","SJEN",20
"5402","SANM2016821_W7","SANM2016821","SANM",20
"5403","SANM2016822_W7","SANM2016822","SANM",0
"5404","SJEN2016820_W7","SJEN2016820","SJEN",10
"5405","SJEN2016821_W7","SJEN2016821","SJEN",7
"5406","SQUA2016820_W7","SQUA2016820","SQUA",0
"5407","SQUA2016821_W7","SQUA2016821","SQUA",0
"5408","BBMB2016821_W7","BBMB2016821","BBMB",0
"5409","SHPO2016820_W7","SHPO2016820","SHPO",0
"5410","SHPO2016821_W7","SHPO2016821","SHPO",0
"5411","COMX2016820_W7","COMX2016820","COMX",0
"5412","COMX2016821_W7","COMX2016821","COMX",0
"5413","NANO2016820_W7","NANO2016820","NANO",0
"5414","BBSV2016820_W7","BBSV2016820","BBSV",0
"5415","BBSV2016716_W7","BBSV2016716","BBSV",0
"5416","KENN2016715_W7","KENN2016715","KENN",2
"5417","KENN2016716_W7","KENN2016716","KENN",2
"5418","KENN2016717_W7","KENN2016717","KENN",0
"5419","KENN2016819_W7","KENN2016819","KENN",0
"5420","KENN2016820_W7","KENN2016820","KENN",15
"5421","KENN2016821_W7","KENN2016821","KENN",20
"5422","BB122016820_W7","BB122016820","BB12",0
"5423","COBE2016822_W7","COBE2016822","COBE",0
"5424","SQUA2016718_W7","SQUA2016718","SQUA",0
"5425","ENBO2016820_W7","ENBO2016820","ENBO",0
"5426","CROC2016716_W7","CROC2016716","CROC",0
"5427","CROC2016717_W7","CROC2016717","CROC",97.609756097561
"5428","CROC2016821_W7","CROC2016821","CROC",794.301587301587
"5429","CROC2016822_W7","CROC2016822","CROC",1235.30303030303
"5430","WHIF2016715_W8","WHIF2016715","WHIF",3
"5431","VRYL2016715_W8","VRYL2016715","VRYL",0
"5432","VRYL2016716_W8","VRYL2016716","VRYL",0
"5433","VRYL2016717_W8","VRYL2016717","VRYL",0
"5434","SANM2016715_W8","SANM2016715","SANM",20
"5435","PIPE2016716_W8","PIPE2016716","PIPE",0
"5436","PIPE2016717_W8","PIPE2016717","PIPE",0
"5437","VRYL2016718_W8","VRYL2016718","VRYL",0
"5438","WHIF2016718_W8","WHIF2016718","WHIF",0
"5439","COBE2016716_W8","COBE2016716","COBE",0
"5440","COBE2016717_W8","COBE2016717","COBE",0
"5441","COMX2016715_W8","COMX2016715","COMX",0
"5442","COMX2016716_W8","COMX2016716","COMX",0
"5443","COMX2016717_W8","COMX2016717","COMX",0
"5444","SANM2016716_W8","SANM2016716","SANM",5
"5445","SJEN2016715_W8","SJEN2016715","SJEN",0
"5446","SJEN2016716_W8","SJEN2016716","SJEN",0
"5447","BBMB2016717_W8","BBMB2016717","BBMB",0
"5448","ESQU2016717_W8","ESQU2016717","ESQU",9
"5449","SANM2016717_W8","SANM2016717","SANM",24
"5450","SJEN2016717_W8","SJEN2016717","SJEN",20
"5451","SHPO2016715_W8","SHPO2016715","SHPO",0
"5452","SHPO2016716_W8","SHPO2016716","SHPO",0
"5453","COWC2016715_W8","COWC2016715","COWC",45
"5454","CHEM2016716_W8","CHEM2016716","CHEM",0
"5455","CHEM2016717_W8","CHEM2016717","CHEM",0
"5456","COWC2016718_W8","COWC2016718","COWC",0
"5457","VRYL2016819_W8","VRYL2016819","VRYL",0
"5458","MAPL2016820_W8","MAPL2016820","MAPL",0
"5459","VRYL2016820_W8","VRYL2016820","VRYL",0
"5460","VRYL2016821_W8","VRYL2016821","VRYL",0
